Code,GEOG,Name,Pre_1900,1900_1918,1919_1929,1930_1939,1945_1954,1955_1964,1965_1972,1973_1982,1983_1992,1993_1999,2000_2009,2010_Present,UNKNOWN,Year
E01009166,LSOA,Birmingham 131A,0,0,0,280,70,90,40,0,0,30,50,0,0,2017
E01009168,LSOA,Birmingham 131B,0,0,20,490,30,40,30,0,10,0,0,10,0,2017
E01009170,LSOA,Birmingham 131C,0,0,0,350,20,240,10,0,0,20,0,0,0,2017
E01009174,LSOA,Birmingham 119C,0,0,0,0,0,0,0,490,30,10,0,0,10,2017
E01009179,LSOA,Birmingham 104D,210,30,130,140,10,30,70,0,10,10,0,0,0,2017
E01009182,LSOA,Birmingham 092A,330,50,10,20,10,0,100,80,30,10,30,0,30,2017
E01009183,LSOA,Birmingham 088C,80,110,70,40,70,30,60,20,20,10,90,10,10,2017
E01009187,LSOA,Birmingham 092C,240,60,30,110,10,80,30,70,30,0,10,0,20,2017
E01009188,LSOA,Birmingham 092D,370,40,10,70,20,30,20,90,10,0,0,20,10,2017
E01009201,LSOA,Birmingham 043A,30,0,0,0,0,80,200,350,40,10,0,0,20,2017
E01009213,LSOA,Birmingham 124E,0,170,110,10,150,20,110,40,70,10,0,20,20,2017
E01009220,LSOA,Birmingham 008A,0,0,220,290,30,0,60,10,0,0,20,0,0,2017
E01009222,LSOA,Birmingham 008B,0,0,130,380,0,30,0,0,0,50,40,0,0,2017
E01009226,LSOA,Birmingham 017A,0,0,10,520,40,30,40,0,0,0,30,0,0,2017
E01009502,LSOA,Birmingham 101C,0,0,500,10,0,0,0,10,90,30,0,0,0,2017
E01009430,LSOA,Birmingham 004E,20,90,10,90,10,60,120,80,90,20,40,50,10,2017
E01009437,LSOA,Birmingham 006C,10,10,70,20,10,140,70,80,50,90,250,20,10,2017
E01009440,LSOA,Birmingham 012D,0,10,30,80,130,10,10,120,230,0,0,30,10,2017
E01009443,LSOA,Birmingham 021D,0,0,0,0,0,0,0,530,10,0,0,0,0,2017
E01009456,LSOA,Birmingham 018C,130,110,40,150,10,80,110,0,0,0,40,60,0,2017
E01009460,LSOA,Birmingham 018E,150,70,50,100,10,70,140,30,160,30,70,0,10,2017
E01009467,LSOA,Birmingham 007D,0,0,10,200,130,80,60,170,0,10,20,0,0,2017
E01009477,LSOA,Birmingham 055C,10,20,440,90,0,0,0,20,0,10,0,0,0,2017
E01009482,LSOA,Birmingham 048C,180,90,10,0,130,0,0,40,0,30,0,0,0,2017
E01009026,LSOA,Birmingham 090C,60,70,380,30,0,0,0,60,0,0,0,20,10,2017
E01009028,LSOA,Birmingham 090D,0,30,550,0,0,30,0,30,0,0,0,0,10,2017
E01009035,LSOA,Birmingham 108C,0,10,190,420,0,10,0,0,0,0,0,0,10,2017
E01009036,LSOA,Birmingham 108D,10,40,230,70,10,0,20,30,100,0,10,0,40,2017
E01009040,LSOA,Birmingham 132B,0,0,200,320,10,60,10,10,10,0,0,0,20,2017
E01009042,LSOA,Birmingham 132D,0,0,180,330,0,10,0,0,10,0,10,0,0,2017
E01009046,LSOA,Birmingham 097E,0,110,270,130,0,30,20,0,30,0,0,0,10,2017
E01009047,LSOA,Birmingham 040C,350,40,20,20,0,0,10,40,50,30,10,0,10,2017
E01009053,LSOA,Birmingham 033B,240,180,10,0,0,0,0,0,0,60,0,0,0,2017
E01009054,LSOA,Birmingham 033C,0,90,200,80,0,0,70,0,0,10,0,0,0,2017
E01009057,LSOA,Birmingham 035D,370,40,50,50,10,10,10,0,30,30,0,10,40,2017
E01009061,LSOA,Birmingham 033E,350,80,0,0,0,0,20,10,0,0,0,0,10,2017
E01009064,LSOA,Birmingham 095B,0,0,150,360,0,0,90,0,0,0,10,0,10,2017
E01009065,LSOA,Birmingham 075A,130,180,100,60,0,40,60,20,0,10,70,20,10,2017
E01009112,LSOA,Birmingham 127C,0,0,20,130,50,10,380,0,0,0,20,50,0,2017
E01009113,LSOA,Birmingham 128C,0,0,0,0,0,110,150,320,0,0,0,40,20,2017
E01009117,LSOA,Birmingham 126A,0,0,0,0,140,40,70,90,30,0,400,20,10,2017
E01009119,LSOA,Birmingham 123C,70,40,30,180,40,60,100,10,70,30,20,30,30,2017
E01008881,LSOA,Birmingham 067A,0,30,270,200,0,80,0,0,30,0,10,0,10,2017
E01008885,LSOA,Birmingham 076A,0,50,0,460,0,0,0,0,0,0,0,0,0,2017
E01008892,LSOA,Birmingham 089C,20,320,0,0,0,0,0,0,0,190,0,0,10,2017
E01008909,LSOA,Birmingham 041D,0,0,0,0,0,0,320,30,0,130,20,90,0,2017
E01008923,LSOA,Birmingham 102B,0,0,10,0,440,70,120,0,0,0,0,10,10,2017
E01008930,LSOA,Birmingham 106D,10,0,0,0,30,80,10,190,0,20,250,200,10,2017
E01008933,LSOA,Birmingham 105A,0,0,200,290,30,20,10,0,10,0,0,0,0,2017
E01008939,LSOA,Birmingham 111E,0,0,310,60,30,0,80,10,40,0,140,20,10,2017
E01008940,LSOA,Birmingham 115B,10,0,390,50,10,0,10,10,50,0,10,0,50,2017
E01008945,LSOA,Birmingham 122A,10,10,150,290,10,10,50,110,20,0,120,10,10,2017
E01008950,LSOA,Birmingham 113A,20,0,210,130,40,10,10,250,50,0,0,0,0,2017
E01008953,LSOA,Birmingham 107A,20,130,110,20,20,20,320,0,0,0,0,0,10,2017
E01008959,LSOA,Birmingham 116A,40,110,50,20,70,60,140,40,160,0,10,0,100,2017
E01008964,LSOA,Birmingham 107C,0,0,430,110,0,0,0,0,100,10,0,0,0,2017
E01008966,LSOA,Birmingham 107E,120,20,260,70,0,40,60,10,0,10,140,0,10,2017
E01008971,LSOA,Birmingham 117D,30,60,80,80,10,0,70,130,70,0,170,10,20,2017
E01008981,LSOA,Birmingham 110D,70,190,150,60,20,40,40,10,10,0,10,10,10,2017
E01008999,LSOA,Birmingham 031B,20,80,250,100,0,20,20,20,0,20,10,0,10,2017
E01009014,LSOA,Birmingham 090A,0,40,320,200,0,0,0,0,0,0,40,70,10,2017
E01009020,LSOA,Birmingham 103B,0,0,520,40,0,0,0,0,0,0,10,0,0,2017
E01009021,LSOA,Birmingham 103C,0,0,520,50,0,0,0,0,0,100,0,0,0,2017
E01009214,LSOA,Birmingham 126D,0,0,0,10,460,70,160,0,10,80,10,0,0,2017
E01009215,LSOA,Birmingham 126E,0,0,0,20,260,300,290,10,0,0,20,110,0,2017
E01009217,LSOA,Birmingham 131E,10,0,0,330,0,280,0,10,0,0,30,0,0,2017
E01009219,LSOA,Birmingham 120E,60,90,10,300,30,40,0,10,0,0,70,10,10,2017
E01009221,LSOA,Birmingham 007A,0,0,80,480,30,10,0,0,0,0,0,0,0,2017
E01009234,LSOA,Birmingham 019A,0,0,0,610,0,0,0,10,0,20,0,0,0,2017
E01009251,LSOA,Birmingham 080C,0,0,20,550,10,60,0,0,0,0,0,0,0,2017
E01009253,LSOA,Birmingham 080D,0,0,0,410,170,20,0,0,0,0,20,0,0,2017
E01009258,LSOA,Birmingham 085E,0,0,10,260,30,10,310,70,10,0,0,0,10,2017
E01009260,LSOA,Birmingham 073D,10,0,40,80,10,70,360,50,10,0,10,0,30,2017
E01009278,LSOA,Birmingham 133D,0,0,0,390,40,80,10,10,0,0,10,0,0,2017
E01009280,LSOA,Birmingham 100A,100,170,100,30,0,10,0,20,100,0,0,110,0,2017
E01009294,LSOA,Birmingham 099C,10,80,180,230,20,150,60,50,40,10,10,20,0,2017
E01009295,LSOA,Birmingham 099D,20,60,130,80,0,120,140,20,20,0,110,10,10,2017
E01009303,LSOA,Birmingham 057E,0,0,0,30,160,30,120,180,0,220,0,0,0,2017
E01009312,LSOA,Birmingham 072A,0,0,0,360,100,10,30,60,10,50,0,10,0,2017
E01009319,LSOA,Birmingham 081E,0,0,0,580,0,60,0,0,10,0,0,0,0,2017
E01009322,LSOA,Birmingham 069D,0,0,0,0,500,20,90,0,0,0,10,140,0,2017
E01009346,LSOA,Birmingham 053E,280,10,0,0,0,0,0,240,10,0,0,0,0,2017
E01009354,LSOA,Birmingham 036F,240,30,20,0,40,0,0,130,40,20,0,0,0,2017
E01009365,LSOA,Birmingham 071D,230,20,0,0,10,30,30,140,70,10,30,10,30,2017
E01009372,LSOA,Birmingham 082A,310,100,0,0,10,0,0,0,0,0,0,0,10,2017
E01009378,LSOA,Birmingham 135A,190,10,0,10,0,60,110,30,60,30,500,0,90,2017
E01009392,LSOA,Birmingham 140E,90,190,50,0,0,10,80,0,0,0,10,10,0,2017
E01009394,LSOA,Birmingham 093D,30,60,80,50,10,10,220,170,30,0,80,0,10,2017
E01009409,LSOA,Birmingham 026C,280,240,70,10,0,30,0,30,50,0,20,90,40,2017
E01009411,LSOA,Birmingham 030B,0,0,0,0,30,0,260,390,200,0,0,0,0,2017
E01009412,LSOA,Birmingham 030C,120,480,40,10,10,30,0,20,10,0,0,0,10,2017
E01009416,LSOA,Birmingham 003A,40,10,90,40,0,140,20,120,0,120,460,70,0,2017
E01009029,LSOA,Birmingham 090E,40,90,320,30,0,40,10,10,0,0,10,0,0,2017
E01009030,LSOA,Birmingham 098D,10,30,270,130,0,0,40,0,0,20,0,0,0,2017
E01009039,LSOA,Birmingham 132A,0,0,220,230,30,10,30,90,30,0,10,0,0,2017
E01009043,LSOA,Birmingham 097B,20,320,210,10,10,10,0,0,0,0,60,0,10,2017
E01009060,LSOA,Birmingham 035F,300,30,0,0,0,0,30,10,80,10,0,0,0,2017
E01009068,LSOA,Birmingham 075C,320,150,0,0,0,0,10,50,30,50,90,70,10,2017
E01009073,LSOA,Birmingham 085A,0,0,10,100,60,230,210,30,0,0,10,0,0,2017
E01009074,LSOA,Birmingham 085B,0,0,0,40,90,340,150,60,0,0,10,10,0,2017
E01009084,LSOA,Birmingham 042A,0,0,10,260,150,60,30,10,0,0,0,10,0,2017
E01009100,LSOA,Birmingham 025D,0,10,100,100,0,20,30,0,0,340,260,10,10,2017
E01009103,LSOA,Birmingham 029E,0,0,0,0,0,20,410,10,0,170,40,0,0,2017
E01009104,LSOA,Birmingham 028E,0,0,590,30,0,10,0,0,10,0,0,0,0,2017
E01009105,LSOA,Birmingham 025E,0,0,20,530,10,0,0,50,40,0,0,40,10,2017
E01009109,LSOA,Birmingham 123B,0,0,0,0,160,200,90,0,10,40,10,120,10,2017
E01009114,LSOA,Birmingham 128D,0,0,10,80,0,0,0,590,0,0,10,0,0,2017
E01009118,LSOA,Birmingham 127E,0,10,0,0,0,60,110,460,0,10,0,0,10,2017
E01009126,LSOA,Birmingham 026A,0,0,0,560,0,0,0,0,0,0,0,0,0,2017
E01009136,LSOA,Birmingham 014E,0,0,80,0,0,0,0,470,150,40,60,10,0,2017
E01009145,LSOA,Birmingham 060D,350,20,70,10,0,0,0,0,100,30,100,90,20,2017
E01009153,LSOA,Birmingham 053C,570,0,0,0,0,10,120,80,40,10,10,0,10,2017
E01009161,LSOA,Birmingham 125F,0,0,0,0,0,0,0,530,0,0,0,0,90,2017
E01009163,LSOA,Birmingham 129B,0,0,0,200,50,30,110,120,0,20,70,250,0,2017
E01009167,LSOA,Birmingham 130C,0,0,170,140,180,70,20,0,20,10,0,0,0,2017
E01009173,LSOA,Birmingham 119B,0,0,650,10,0,10,0,0,0,0,0,0,0,2017
E01009197,LSOA,Birmingham 058C,0,180,50,0,0,0,0,10,0,220,10,0,0,2017
E01009200,LSOA,Birmingham 139A,40,10,90,160,0,0,10,10,110,180,0,0,10,2017
E01008967,LSOA,Birmingham 110A,20,20,180,90,40,140,100,30,10,10,0,10,10,2017
E01008972,LSOA,Birmingham 118A,0,0,80,90,150,10,280,0,20,20,120,10,10,2017
E01008977,LSOA,Birmingham 123A,0,30,240,220,50,0,60,20,70,0,20,20,10,2017
E01008978,LSOA,Birmingham 121B,0,0,10,0,0,20,690,40,0,0,0,0,50,2017
E01008982,LSOA,Birmingham 079A,20,0,10,0,0,130,100,260,20,10,200,20,10,2017
E01008988,LSOA,Birmingham 064C,450,60,20,50,0,10,80,90,30,150,40,80,70,2017
E01008990,LSOA,Birmingham 064E,50,0,10,70,0,120,200,50,10,10,10,0,10,2017
E01009000,LSOA,Birmingham 031C,100,200,30,10,0,70,70,150,0,140,0,0,10,2017
E01009006,LSOA,Birmingham 023C,180,270,10,0,0,100,190,10,0,20,20,0,10,2017
E01009009,LSOA,Birmingham 025B,20,0,30,260,0,30,50,180,0,0,50,0,0,2017
E01009013,LSOA,Birmingham 031D,240,300,80,60,0,60,20,10,20,60,90,30,30,2017
E01009017,LSOA,Birmingham 097A,0,100,320,50,0,0,0,0,0,0,10,30,10,2017
E01008913,LSOA,Birmingham 050B,0,0,0,0,0,30,630,0,0,30,0,310,10,2017
E01008919,LSOA,Birmingham 095A,30,0,20,20,220,40,110,210,0,0,50,0,10,2017
E01008924,LSOA,Birmingham 101A,0,0,0,150,170,170,10,10,40,90,0,10,0,2017
E01008929,LSOA,Birmingham 106C,0,0,0,0,190,270,0,30,60,150,0,20,0,2017
E01008932,LSOA,Birmingham 111A,90,10,340,60,0,20,120,0,0,10,10,0,10,2017
E01008934,LSOA,Birmingham 105B,0,0,10,270,150,90,0,0,40,0,10,0,0,2017
E01008943,LSOA,Birmingham 117B,10,0,110,210,70,30,10,40,10,0,70,10,0,2017
E01008944,LSOA,Birmingham 115D,0,10,200,130,70,210,0,60,30,10,30,0,20,2017
E01008946,LSOA,Birmingham 122B,20,10,160,250,0,40,100,20,40,0,10,0,0,2017
E01008949,LSOA,Birmingham 122E,0,0,10,110,90,100,150,30,30,0,0,0,10,2017
E01008954,LSOA,Birmingham 113B,20,20,210,60,60,70,20,20,0,70,10,30,20,2017
E01008965,LSOA,Birmingham 107D,0,210,70,210,0,50,30,0,0,10,10,0,0,2017
E01008893,LSOA,Birmingham 089D,150,190,10,90,0,70,20,10,160,0,20,10,20,2017
E01008894,LSOA,Birmingham 089E,180,130,40,10,10,160,50,30,0,10,20,30,30,2017
E01009406,LSOA,Birmingham 020D,10,20,180,180,0,40,140,90,60,10,50,10,10,2017
E01009415,LSOA,Birmingham 002A,0,20,30,50,40,300,130,10,60,10,50,10,0,2017
E01009417,LSOA,Birmingham 001A,10,10,30,70,140,180,90,0,80,0,10,30,0,2017
E01009424,LSOA,Birmingham 004B,40,320,20,40,0,140,10,70,60,10,40,10,10,2017
E01009426,LSOA,Birmingham 003C,0,0,10,30,20,410,150,0,0,0,10,10,0,2017
E01009428,LSOA,Birmingham 004D,0,0,0,110,40,250,60,150,30,0,20,0,0,2017
E01009442,LSOA,Birmingham 021C,0,10,0,60,420,40,10,70,0,0,0,0,0,2017
E01009450,LSOA,Birmingham 012E,40,30,0,20,150,200,90,10,0,30,70,10,10,2017
E01009466,LSOA,Birmingham 009D,50,230,100,50,30,50,90,0,40,0,20,0,0,2017
E01009481,LSOA,Birmingham 044D,0,280,300,50,0,0,20,0,20,10,10,0,0,2017
E01009485,LSOA,Birmingham 048E,20,50,220,210,0,0,0,0,0,0,0,0,20,2017
E01009486,LSOA,Birmingham 044E,90,430,20,20,0,10,50,0,0,10,0,30,20,2017
E01009487,LSOA,Birmingham 044F,10,300,240,40,0,0,0,0,0,0,0,0,10,2017
E01009507,LSOA,Birmingham 056B,130,60,90,0,0,20,60,90,60,20,20,10,40,2017
E01009512,LSOA,Birmingham 062A,0,0,0,160,420,0,0,10,0,0,10,80,20,2017
E01009401,LSOA,Birmingham 031F,100,150,190,30,0,0,40,40,50,0,20,0,10,2017
E01009216,LSOA,Birmingham 131D,20,10,40,190,180,90,150,0,20,10,160,0,0,2017
E01009224,LSOA,Birmingham 008C,0,0,0,130,380,120,0,0,0,0,0,0,0,2017
E01009227,LSOA,Birmingham 013C,0,0,40,400,60,70,0,10,110,0,20,0,0,2017
E01009229,LSOA,Birmingham 017B,0,0,50,450,10,150,0,0,0,0,0,0,0,2017
E01009231,LSOA,Birmingham 017D,0,0,60,650,0,0,20,0,70,0,0,0,10,2017
E01009237,LSOA,Birmingham 024A,0,0,0,320,20,30,210,40,0,0,0,0,0,2017
E01009240,LSOA,Birmingham 024C,0,0,0,580,0,0,0,0,50,0,0,20,0,2017
E01009241,LSOA,Birmingham 024D,0,0,10,620,0,0,0,0,0,0,0,0,0,2017
E01009242,LSOA,Birmingham 024E,0,0,30,570,0,0,0,0,20,0,10,0,0,2017
E01009243,LSOA,Birmingham 016B,0,0,0,310,270,20,20,20,0,0,0,30,0,2017
E01009247,LSOA,Birmingham 016E,0,0,0,590,0,10,0,0,0,0,0,0,0,2017
E01009264,LSOA,Birmingham 032D,30,40,10,0,20,20,370,80,20,10,0,20,20,2017
E01009265,LSOA,Birmingham 032E,190,140,20,50,10,140,10,20,10,20,10,0,10,2017
E01009273,LSOA,Birmingham 034E,210,50,120,120,10,0,0,10,20,10,0,0,0,2017
E01009283,LSOA,Birmingham 079E,100,300,20,10,0,10,50,0,50,20,80,0,10,2017
E01009284,LSOA,Birmingham 096A,210,160,30,30,0,90,90,0,50,0,10,530,0,2017
E01009290,LSOA,Birmingham 096F,10,440,0,0,0,0,10,10,10,0,0,10,0,2017
E01009291,LSOA,Birmingham 095D,0,0,0,620,0,0,0,0,0,0,0,0,0,2017
E01009297,LSOA,Birmingham 057A,10,0,0,0,180,150,60,310,0,0,30,0,0,2017
E01009307,LSOA,Birmingham 045D,0,20,0,0,550,20,20,90,30,30,20,0,0,2017
E01009309,LSOA,Birmingham 045E,0,0,0,0,330,0,30,300,10,0,0,150,0,2017
E01009313,LSOA,Birmingham 076D,0,0,10,440,170,30,0,0,0,0,0,0,0,2017
E01009323,LSOA,Birmingham 069E,0,0,0,60,410,40,10,0,10,0,40,90,0,2017
E01009337,LSOA,Birmingham 070C,380,110,0,0,0,0,0,0,20,0,0,0,0,2017
E01009338,LSOA,Birmingham 070D,360,20,0,0,0,0,0,0,40,0,0,0,0,2017
E01009339,LSOA,Birmingham 140A,210,0,10,40,110,20,10,30,10,10,20,0,10,2017
E01009358,LSOA,Birmingham 047B,340,220,70,0,0,10,30,30,10,0,60,10,10,2017
E01009360,LSOA,Birmingham 047D,250,10,0,40,0,0,0,230,200,0,190,90,10,2017
E01009362,LSOA,Birmingham 071A,40,0,0,0,0,50,340,10,0,20,40,0,10,2017
E01009366,LSOA,Birmingham 084A,70,30,0,0,0,0,130,210,60,0,0,0,30,2017
E01009373,LSOA,Birmingham 082B,280,180,0,0,0,10,0,0,0,0,0,0,10,2017
E01009380,LSOA,Birmingham 070E,410,0,0,0,0,0,0,0,70,0,0,0,0,2017
E01009383,LSOA,Birmingham 083D,270,80,0,0,10,0,20,10,20,20,0,0,10,2017
E01009390,LSOA,Birmingham 093C,330,120,40,20,0,10,50,0,0,10,10,0,50,2017
E01009396,LSOA,Birmingham 082D,530,10,0,0,10,0,10,0,0,0,10,0,10,2017
E01009397,LSOA,Birmingham 077E,240,40,0,0,0,60,10,0,40,60,0,0,30,2017
E01009399,LSOA,Birmingham 083E,400,0,0,0,10,0,0,0,10,0,0,0,10,2017
E01009176,LSOA,Birmingham 105E,40,50,90,30,0,50,290,80,30,0,30,0,20,2017
E01009199,LSOA,Birmingham 052D,20,10,60,0,0,10,0,30,50,320,40,0,20,2017
E01009202,LSOA,Birmingham 043B,210,0,10,20,30,0,0,220,50,10,40,30,30,2017
E01009209,LSOA,Birmingham 124D,70,110,110,100,100,150,40,0,0,0,200,0,10,2017
E01009210,LSOA,Birmingham 126B,60,30,70,40,140,80,110,10,120,70,90,50,10,2017
E01009212,LSOA,Birmingham 126C,30,0,40,60,380,170,70,10,10,10,10,0,0,2017
E01009459,LSOA,Birmingham 015B,20,20,70,310,20,70,70,50,0,0,30,0,0,2017
E01009463,LSOA,Birmingham 015D,70,30,60,120,10,60,110,90,40,20,10,20,10,2017
E01009464,LSOA,Birmingham 007B,0,0,10,140,220,180,10,0,0,0,0,0,0,2017
E01009468,LSOA,Birmingham 004F,10,70,90,60,10,200,130,50,0,0,0,10,0,2017
E01009470,LSOA,Birmingham 010C,0,0,0,220,120,160,40,0,0,0,0,0,0,2017
E01009475,LSOA,Birmingham 055A,0,30,550,20,0,0,0,0,0,0,0,0,0,2017
E01009478,LSOA,Birmingham 048A,0,40,140,110,110,160,0,0,0,40,10,10,50,2017
E01009479,LSOA,Birmingham 048B,200,110,110,50,20,0,10,20,40,60,30,0,10,2017
E01009496,LSOA,Birmingham 109B,10,0,0,260,50,280,20,10,0,0,10,0,0,2017
E01009504,LSOA,Birmingham 109D,0,0,140,200,70,170,40,0,0,0,0,0,0,2017
E01009505,LSOA,Birmingham 101E,0,0,280,30,130,140,10,0,0,20,40,40,10,2017
E01009509,LSOA,Birmingham 056D,210,100,140,90,0,0,60,10,10,0,20,0,10,2017
E01009518,LSOA,Birmingham 067D,40,20,60,300,40,90,110,0,70,0,0,10,0,2017
E01009519,LSOA,Birmingham 072C,0,0,0,530,30,50,0,0,0,0,0,0,0,2017
E01009276,LSOA,Birmingham 133C,0,0,0,130,130,200,0,110,0,0,0,0,0,2017
E01009281,LSOA,Birmingham 099A,70,180,20,10,40,10,140,110,20,0,0,20,70,2017
E01009286,LSOA,Birmingham 096C,40,420,30,40,0,0,0,0,0,0,0,10,0,2017
E01009304,LSOA,Birmingham 046A,0,0,0,10,680,0,10,10,0,120,10,0,0,2017
E01009305,LSOA,Birmingham 045C,0,0,0,20,490,30,140,10,0,0,80,0,0,2017
E01009310,LSOA,Birmingham 046D,0,0,0,30,510,60,120,0,0,80,30,0,0,2017
E01009311,LSOA,Birmingham 054E,0,10,20,500,20,0,50,0,0,0,0,0,0,2017
E01009318,LSOA,Birmingham 081D,0,0,0,540,60,30,0,0,10,0,0,0,0,2017
E01009321,LSOA,Birmingham 069C,0,0,0,0,510,30,110,0,0,0,130,0,0,2017
E01009324,LSOA,Birmingham 072B,0,0,0,570,120,10,40,0,0,0,0,0,0,2017
E01009340,LSOA,Birmingham 140B,30,730,120,0,0,0,0,0,0,0,60,0,20,2017
E01009343,LSOA,Birmingham 063E,270,150,0,0,20,0,20,0,50,20,0,0,10,2017
E01009345,LSOA,Birmingham 053D,280,10,0,0,0,0,0,170,60,0,10,10,10,2017
E01009355,LSOA,Birmingham 039E,210,120,20,20,0,0,10,50,30,10,10,0,10,2017
E01009364,LSOA,Birmingham 071C,10,0,0,0,0,230,170,20,40,30,0,20,10,2017
E01009367,LSOA,Birmingham 083A,180,90,0,0,20,10,40,110,30,0,0,10,20,2017
E01009371,LSOA,Birmingham 077D,320,90,0,0,0,0,10,20,20,70,0,0,10,2017
E01009376,LSOA,Birmingham 084C,200,90,50,0,20,10,60,50,40,0,20,0,40,2017
E01009379,LSOA,Birmingham 071E,70,10,0,0,0,40,190,250,50,50,0,20,60,2017
E01009393,LSOA,Birmingham 140F,420,70,0,0,10,0,0,0,0,0,0,0,10,2017
E01009395,LSOA,Birmingham 097F,160,110,50,10,0,70,20,120,0,0,0,0,20,2017
E01009400,LSOA,Birmingham 031E,70,130,220,120,0,30,10,10,0,0,10,0,20,2017
E01009403,LSOA,Birmingham 020A,0,20,460,140,0,0,0,0,0,0,0,10,0,2017
E01009405,LSOA,Birmingham 020C,10,40,220,170,0,60,120,0,0,0,0,0,0,2017
E01009407,LSOA,Birmingham 020E,70,150,160,130,0,50,30,60,0,0,30,0,0,2017
E01009422,LSOA,Birmingham 002B,30,60,90,120,30,240,140,60,30,40,60,10,0,2017
E01009434,LSOA,Birmingham 012A,0,10,30,10,10,10,60,80,30,390,30,20,0,2017
E01009441,LSOA,Birmingham 021B,10,10,80,50,100,30,30,300,0,0,30,0,0,2017
E01009444,LSOA,Birmingham 006D,0,0,20,130,20,420,20,0,0,0,20,0,0,2017
E01009445,LSOA,Birmingham 005A,0,0,0,0,170,420,0,10,0,50,40,70,0,2017
E01009447,LSOA,Birmingham 005C,10,10,40,50,360,160,10,0,0,0,20,10,0,2017
E01009448,LSOA,Birmingham 005D,0,0,0,0,200,330,30,10,0,80,50,20,0,2017
E01009451,LSOA,Birmingham 009B,50,220,30,180,10,10,20,90,60,0,20,10,10,2017
E01009452,LSOA,Birmingham 005E,40,10,10,40,170,150,90,120,0,10,90,0,0,2017
E01009455,LSOA,Birmingham 005F,0,0,0,0,160,10,0,320,10,140,0,0,50,2017
E01009458,LSOA,Birmingham 018D,0,50,70,140,20,60,40,20,80,10,50,260,0,2017
E01009461,LSOA,Birmingham 015C,0,0,20,140,20,40,0,130,150,50,0,0,0,2017
E01009471,LSOA,Birmingham 009E,60,90,50,130,10,130,80,40,10,40,100,20,30,2017
E01009473,LSOA,Birmingham 010E,10,50,50,360,30,0,40,40,0,80,40,10,0,2017
E01009484,LSOA,Birmingham 048D,230,70,0,0,70,10,30,50,50,0,0,10,0,2017
E01009489,LSOA,Birmingham 051D,350,90,0,40,20,10,0,0,10,10,10,0,10,2017
E01009494,LSOA,Birmingham 109A,0,0,0,0,20,310,100,0,0,0,210,0,10,2017
E01009497,LSOA,Birmingham 109C,10,0,50,90,80,90,40,30,100,190,60,10,10,2017
E01009499,LSOA,Birmingham 119E,10,0,520,60,0,0,20,10,0,0,70,0,0,2017
E01009506,LSOA,Birmingham 109E,0,0,0,0,10,350,230,0,50,0,0,10,0,2017
E01009513,LSOA,Birmingham 066F,30,10,430,100,0,10,10,0,0,20,60,0,0,2017
E01009515,LSOA,Birmingham 067C,60,20,40,90,20,100,260,50,0,10,10,10,30,2017
E01009516,LSOA,Birmingham 062C,10,20,240,80,30,60,70,0,30,0,0,0,10,2017
E01009517,LSOA,Birmingham 062D,0,0,60,50,510,10,30,0,0,0,0,0,10,2017
E01008973,LSOA,Birmingham 118B,0,0,10,240,300,110,70,0,0,10,130,20,0,2017
E01008979,LSOA,Birmingham 121C,0,0,0,20,0,80,230,430,10,0,0,10,0,2017
E01008980,LSOA,Birmingham 121D,0,0,0,0,0,60,410,180,50,0,0,0,0,2017
E01008991,LSOA,Birmingham 064F,30,10,10,10,0,110,310,90,20,0,0,0,10,2017
E01008995,LSOA,Birmingham 134A,10,0,0,0,0,60,310,60,70,30,340,190,40,2017
E01008996,LSOA,Birmingham 074C,10,0,0,0,10,20,140,300,30,70,60,20,0,2017
E01008997,LSOA,Birmingham 074D,100,30,10,180,10,0,230,40,10,0,0,0,0,2017
E01009016,LSOA,Birmingham 098A,20,10,430,20,20,260,0,0,0,0,0,0,10,2017
E01009019,LSOA,Birmingham 103A,0,0,380,240,0,0,0,0,0,0,0,0,0,2017
E01009023,LSOA,Birmingham 098C,0,0,0,500,0,70,0,0,0,0,0,0,10,2017
E01009041,LSOA,Birmingham 132C,10,20,60,450,80,10,0,10,0,0,0,0,0,2017
E01009045,LSOA,Birmingham 097D,20,90,160,110,30,50,40,10,30,70,0,40,20,2017
E01009049,LSOA,Birmingham 032A,40,100,20,110,130,50,30,20,40,10,0,0,30,2017
E01009051,LSOA,Birmingham 033A,120,240,90,0,0,10,20,0,0,0,10,50,40,2017
E01009058,LSOA,Birmingham 033D,50,370,60,10,0,0,40,0,0,0,0,0,0,2017
E01009062,LSOA,Birmingham 040E,380,20,0,0,40,0,0,20,50,0,0,0,20,2017
E01009092,LSOA,Birmingham 054A,0,0,0,420,0,0,0,70,10,10,110,20,0,2017
E01009093,LSOA,Birmingham 054B,0,10,10,600,0,0,0,0,40,0,30,0,0,2017
E01009102,LSOA,Birmingham 028D,10,10,500,70,0,10,10,0,0,60,0,0,0,2017
E01009107,LSOA,Birmingham 128A,0,0,0,50,40,100,210,360,10,0,10,50,10,2017
E01009116,LSOA,Birmingham 127D,30,40,50,130,40,120,80,10,40,0,0,30,10,2017
E01009128,LSOA,Birmingham 011B,0,0,260,290,0,0,0,0,0,0,0,0,0,2017
E01009130,LSOA,Birmingham 011C,0,0,300,140,0,0,60,50,0,70,0,0,0,2017
